[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]	[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]
Sigue vigente la convocatoria del concurso internacional de relatos cortos sobre el ingenio y la creatividad de los pueblos indígenas organizado por la División de Conocimientos Tradicionales de la Organización Mundial de la Propiedad Intelectual (OMPI).	Oho gueteri hese mombe’urã mbyky ypykuéra katupyry rehegua ñoha’ã oikóva yvy’ape tuichakue javeve ha ombosako’íva División de Conocimientos Tradicionales, Organización Mundial de la Propiedad Intelectual (OMPI) guive.
[NEW DOCUMENT 05/11/21 SP:06:01:a GN:06:03:a]	[NEW DOCUMENT 05/11/21 SP:06:01:a GN:06:03:a]
Sede de la SPL es declarada Bien de Valor Patrimonial Cultural.	PÑS rógape ojeporavo Bien de Valor Patrimonial Cultural ramo.
La Casa Martínez, ubicada en Avda.	Óga hérava Casa Martínez, opytáva Avda.
Boggiani 6260 Esq.	Boggiani 6260, jahupytývo R. I. 4 Curupayty, oipurúva Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) imba’apoha renda ramo, oiporavo Tetã Arandupy Sãmbyhyha (TAS) Bien de Valor Patrimonial Cultural ramo.
R. I. 4 Curupayty, edificio arrendado por la Secretaría de Políticas Lingüísticas (SPL) para asentar sus oficinas, fue declarada por la Secretaría Nacional de Cultura (SNC) como Bien de Valor Patrimonial Cultural.	
[NEW DOCUMENT 05/10/21 SP:12:03:p GN:12:09:p]	[NEW DOCUMENT 05/10/21 SP:12:03:p GN:12:09:p]
Actores paraguayos llevan el guaraní a una miniserie de República Dominicana.	Ñane retãyguára ogueraha guarani miniserie-pe, República Dominicana-pe.
Los actores nacionales Mario Toñánez y Majo Cabrera formarán parte de la importante producción cinematográfica “Sin límites”, a ser rodada en República Dominicana.	Paraguaigua, actor Mario Toñánez ha Majo Cabrera omba’apóta avei miniserie hérava “Sin límites”-pe, ojejapótava República Dominicana-pe.
Es una miniserie de cuatro capítulos, de 60 minutos cada uno, y se grabará en castellano, portugués, asimismo en guaraní, responsabilidad que cae en manos de los actores paraguayos.	Ko miniserie oñemboja’o irundy hendápe, 60 aravo’i oguerekóta peteĩteĩva, ha ojepurúta ipype castellano, portugués ha avei guarani, ha upeva’erã oje’ói ko’ã ñane retãyguára katupyry.
[NEW DOCUMENT 05/06/21 SP:06:08:a GN:06:12:a]	[NEW DOCUMENT 05/06/21 SP:06:08:a GN:06:12:a]
Aprueban creación del Instituto Iberoamericano de Lenguas Indígenas.	Oñemoneĩma Instituto Iberoamericano de Lenguas Indígenas jeguerojera.
En el marco de la XXVII Cumbre Iberoamericana de Jefes de Estado y de Gobierno, realizada el 21 de abril pasado en Soldeu, Andorra, se aprobó la creación del Instituto Iberoamericano de Lenguas Indígenas (IIALI), que fomentará la conservación y el desarrollo de las lenguas indígenas habladas en América Latina, a través del diseño e implementación de políticas lingüísticas y culturales para el fomento de su uso, promoción y preservación.	Aty guasu XXVII Cumbre Iberoamericana de Jefes de Estado y de Gobierno javeve, oikova’ekue upe 21 jasyrundýpe Soldeu, Andorra-pe, oñemoneĩ Instituto Iberoamericano de Lenguas Indígenas (IIALI) jeguerojera, omongu’étava oñeñangareko ha ojehetejora hag̃ua opa umi ypykuéra ñe’ẽ oikovéva América Latina-pe, ombohape ha omoañetévo tembiaporãnguéra ñe’ẽ ha arandupy rehegua, ojepuru, oñemoasãi ha oñeñangareko hag̃ua hesekuéra.
[NEW DOCUMENT 04/30/21 SP:09:31:a GN:09:41:a]	[NEW DOCUMENT 04/30/21 SP:09:31:a GN:09:41:a]
Subcomisión de Información, Comunicación y Lengua de Señas sesionó este viernes.	Oñombyaty ha omba’apo Subcomisión de Información, Comunicación y Lengua de Señas.
La Subcomisión de Información, Comunicación y Lengua de Señas sesionó este viernes por tercera vez en lo que va del año 2021.	Aty hérava Subcomisión de Información, Comunicación y Lengua de Señas omba’apohínakuri ko arapoteĩme, ha péicha oñombyaty hikuái mbohapyha ko 2021 arýpe.
Esta subcomisión del Conadis es liderada por la Secretaría de Políticas Lingüísticas e integran varias instituciones públicas y organizaciones de la sociedad civil que trabajan por los derechos de las personas con discapacidad.	Ko aty oĩva Conadis ryepýpe omoakã Paraguái Ñe’ẽnguéra Sãmbyhyha ha ogueroike heta ambue tetã remimoĩmby ha ndaha’éi, ava’atykuéra omba’apóva ñande rapicha ikatupyry ambuéva rérape.
[NEW DOCUMENT 04/28/21 SP:05:33:a GN:05:37:a]	[NEW DOCUMENT 04/28/21 SP:05:33:a GN:05:37:a]
Analizaron promoción de diversidad lingüística en Iberoamérica.	Ñe’ẽita Iberoamérica pegua ñemoasãi rehe oñeñomongeta.
La directora general de Planificación Lingüística de la Secretaría de Políticas Lingüísticas (SPL), Celia Godoy, participó ayer en una reunión internacional en el marco de la Conferencia de Autoridades Audiovisuales y Cinematográficas de Iberoamérica (CAACI) donde se analizaron las políticas públicas implementadas en Iberoamérica, relacionadas a materiales audiovisuales y cinematografía a través de la promoción de la diversidad lingüística de cada país.	Ñe’ẽ Rapereka moakãharapavẽ Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) pegua, Celia Godoy, omoirũ kuehe peteĩ aty omono’õva heta tetãme, Conferencia de Autoridades Audiovisuales y Cinematográficas de Iberoamérica (CAACI) ryepýpe, oñehesa’ỹijohaguépe opa mba’e ojapóva tetãnguéra Iberoamérica pegua, umi ta’angamýi rehegua omoherakuãvo ñe’ẽita oikovéva umi tetãme.
[NEW DOCUMENT 04/28/21 SP:03:42:a GN:03:46:a]	[NEW DOCUMENT 04/28/21 SP:03:42:a GN:03:46:a]
Lanzan nueva edición del Concurso de Cuentos Cortos en Guaraní y Castellano.	Osẽ jeýma Mombe’urã Mbyky Guarani ha Castellano-pe Ñeha’ã.
Este martes, en una rueda de prensa, se realizó el lanzamiento de la 16ª edición del Concurso de Cuentos Cortos en Guaraní y Castellano organizado por el Centro Cultural de la República El Cabildo y la Academia Olímpica Paraguaya, con el apoyo del Comité Olímpico Paraguayo, la Secretaría de Políticas Lingüísticas y la Academia de la Lengua Guaraní.	Kuehe, araapýpe, momaranduharakuéra ndive, ojekuaauka Mombe’urã Mbyky Guarani ha Castellano-pe Ñeha’ã 16-ha, ombosako’íva Centro Cultural de la República El Cabildo ha Academia Olímpica Paraguaya, ha oipytyvõva Comité Olímpico Paraguayo, Paraguái Ñe’ẽnguéra Sãmbyhyha ha Guarani Ñe’ẽ Rerekuapavẽ.
[NEW DOCUMENT 04/27/21 SP:11:41:a GN:11:44:a]	[NEW DOCUMENT 04/27/21 SP:11:41:a GN:11:44:a]
En evento internacional, exponen sobre buenas prácticas de Paraguay a favor de pueblos indígenas.	Peteĩ aty guasúpe oñemombe’u heta mba’e ojapóva Paraguái ypykuéra rehehápe.
La ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, fue invitada hoy para participar en nombre de Paraguay en un foro internacional que tuvo como sede Bolivia.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, omoirũ Paraguái rérape aty guasu peteĩ oñeisãmbyhýva Bolivia retã guive.
Habló sobre las buenas prácticas del Estado paraguayo a favor de los pueblos indígenas, la recuperación y revitalización de las lenguas indígenas emprendidas desde la cartera a su cargo, entre otros temas.	Oñe’ẽ heta mba’e porã ojapóvare Paraguái opa umi ypykuéra rehehápa, iñe’ẽnguéra ñemombarete jey ojejapóva temimoĩmby ha’e oisãmbyhýva guive, ha heta ambueve mba’e.
[NEW DOCUMENT 04/27/21 SP:10:27:a GN:10:32:a]	[NEW DOCUMENT 04/27/21 SP:10:27:a GN:10:32:a]
Ministra de SPL expuso en Foro Permanente para Cuestiones Indígenas de la ONU.	PÑS sãmbyhyhára oñe’ẽ Foro Permanente para Cuestiones Indígenas ONU peguápe.
La ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, en representación de Paraguay, expuso este martes en el marco del 20° Período de Sesiones del Foro Permanente para las Cuestiones Indígenas de la Organización de las Naciones Unidas (ONU).	Paraguái Ñe’ẽnguéra Sãbmyhyhára (PÑS), Ladislaa Alcaraz de Silvero, Paraguái rérape, oñe’ẽ ko araapýpe 20° Período de Sesiones del Foro Permanente para las Cuestiones Indígenas, Organización de las Naciones Unidas (ONU) peguápe.
El evento desarrollado de manera virtual tuvo como sede Nuevo York, Estados Unidos.	Ko aty oiko tembipurupyahu rupive ha oñemyakã Nueva York, Estados Unidos, guive.
[NEW DOCUMENT 04/26/21 SP:07:35:a GN:07:38:a]	[NEW DOCUMENT 04/26/21 SP:07:35:a GN:07:38:a]
Miembros de UAL se capacitaron en ortografía guaraní.	UAL peguakuéra oñembokatupyry guarani jehaikatúpe.
A través de la plataforma Zoom, la Secretaría de Políticas Lingüísticas (SPL) organizó este lunes el taller sobre normativas ortográficas de la lengua guaraní, dirigido a referentes de las Unidades de Asuntos Lingüísticos (UAL) de diferentes instituciones públicas.	Tembipurupyahu Zoom rupive, Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) ombosako’i ko arakõime guarani jehaikaturã mbojojahakuéra ñehesa’ỹijo mayma omba’apóva Unidad de Asuntos Lingüísticos (UAL) ryepýpe, umi tetã remimoĩmby peguakuéra.
[NEW DOCUMENT 04/13/21 SP:05:43:a GN:05:52:a]	[NEW DOCUMENT 04/13/21 SP:05:43:a GN:05:52:a]
Lengua paĩ tavyterã trasciende y conquista espacios en el mundo.	Paĩ tavyterã ñe’ẽ péina ojepysóma avei yvóra tuichakue.
La lengua paĩ tavyterã guaraní de nuestro país, considerada una lengua “amenazada”, trascendió los límites de su propia frontera y hoy ocupa un lugar en el campo de las ciencias humanas, cuenta con su propio código de Glottocode en Glottolog -base de datos bibliográfica de las familias de lenguas-, e inclusive posee entrada en la conocida enciclopedia libre en internet, Wikipedia.	Paĩ tavyterã guarani ñe’ẽ oikovéva ñane retãme, “ikatúva” omano oje’eháicha, ojepysóma péina yvóra tuichakue ha oike avei umi ava rembikuaa ryepýpe, oguerekóma imba’eteéva código Glottocode, Glottolog-pe -ogueroikepaitéva arandukakuéra ñe’ẽ aty rehegua-, ha avei ojejuhukuaáma chupe kuaapyeta ryru oĩva internet-pe, Wikipedia-pe.
[NEW DOCUMENT 04/12/21 SP:07:17:a GN:07:22:a]	[NEW DOCUMENT 04/12/21 SP:07:17:a GN:07:22:a]
Especial recordación en memoria de don Félix Ramírez del pueblo Nivaclé.	Karai Félix Ramírez, Nivaclé, rekove ñemomba’e guasu.
Desde la Secretaría de Políticas Lingüísticas (SPL) nos sumamos a la expresión de sentidas condolencias a los familiares, amigos y todo el pueblo Nivaclé por la triste pérdida de don Félix Ramírez.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) guive romombe’u avei oreremimbyasy ipehẽngue, iñangirũ ha mayma Nivaclé kuérape ko karai Félix Ramírez rekovejei rehe.
[NEW DOCUMENT 04/06/21 SP:08:29:a GN:08:36:a]	[NEW DOCUMENT 04/06/21 SP:08:29:a GN:08:36:a]
Referentes de Asuntos Lingüísticos se reunieron este martes.	Umi omba’apóva ñe’ẽnguéra rehe oñombyaty ko araapýpe.
La Secretaría de Políticas Lingüísticas (SPL) convocó a una reunión virtual a los referentes de las Unidades de Asuntos Lingüísticos (UAL) de las distintas instituciones públicas que ya cuentan con la dependencia instalada y operativa dentro de su estructura organizacional.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) omoakã aty umi oĩva Unidad de Asuntos Lingüísticos (UAL) peguakuéra ndive opa umi tetã remimoĩmby oguerekómava ko mba’apoharenda ha oku’émava ohóvo.
El encuentro sirvió para delinear las acciones a ser implementadas en el transcurso del 2021.	Ko atýpe oñembohape opa umi ojejaposéva ko 2021 ary pukukue.
[NEW DOCUMENT 03/30/21 SP:04:23:a GN:04:47:a]	[NEW DOCUMENT 03/30/21 SP:04:23:a GN:04:47:a]
Indígenas pãi culminan Licenciatura en Interculturalidad.	Ypykuéra pãi omohu’ã Licenciatura en Interculturalidad.
Ayer, lunes 29 de marzo, fue un día histórico.	Kuehe, arakõi, 29 jasyapy, ára guasúkuri.
En la comunidad Itaguazu, del pueblo Pãi Tavyterã, Pedro Juan Caballero, Amambay, 60 universitarios del mencionado pueblo indígena presentaron sus trabajos finales de la carrera de Licenciatura en Interculturalidad, y se constituyen así en el primer grupo indígena en culminar la carrera universitaria en nuestro país.	Tava’i Itaguazu, Pãi Tavyterã rekoha, Pedro Juan Caballero, Amambay-pe, 60 ñande rapicha pãi tavyterãva ohechauka hembiapokue ha péicha omohu’ã jehekombo’epy mbo’ehaovusúpe hérava Licenciatura en Interculturalidad, ha péicha ha’ekuéra itenonde ko ñemoarandúpe ñane retãme.
[NEW DOCUMENT 03/25/21 SP:06:34:a GN:06:38:a]	[NEW DOCUMENT 03/25/21 SP:06:34:a GN:06:38:a]
SPL participó de la sesión ordinaria de la Conadis.	PÑS omoirũ avei Conadis aty.
La Secretaría de Políticas Lingüísticas (SPL) formó parte de la primera sesión ordinaria del 2021 de la Comisión Nacional por los Derechos Humanos de las Personas con Discapacidad (Conadis), celebrada ayer miércoles de manera virtual por la pandemia del covid-19.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) omoirũ avei Comisión Nacional por los Derechos Humanos de las Personas con Discapacidad (Conadis) aty peteĩha ko 2021 arýpe, oikova’ekue kuehe, ararundýpe, tembipurupyahu rupive, mba’asy vai covid-19 rupi.
[NEW DOCUMENT 03/11/21 SP:09:25:a GN:09:28:a]	[NEW DOCUMENT 03/11/21 SP:09:25:a GN:09:28:a]
SPL y UNA acuerdan promover acciones conjuntas en materia de lenguas.	PÑS ha UNA he’i ojupe omba’apo joajutaha ñane ñe’ẽnguéra rehehápe.
Este jueves se concretó la firma de convenio de cooperación entre la Secretaría de Políticas Lingüísticas (SPL) y la Universidad Nacional de Asunción (UNA) a fin de coordinar acciones conjuntas que favorezcan a las lenguas del Paraguay y de esa forma dar cumplimiento pleno a la Ley 4251/10 “De Lenguas”.	Ko arapópe omboheraguapy ñoñe’ẽme’ẽ Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) ha Universidad Nacional de Asunción (UNA) ikatu hag̃uáicha ogueroguata hikuái joajúpe apopyrãnguéra umi Paraguái ñe’ẽita rehehápe ha oñemoañetepaitévo Léi 4251/10 “Ñe’ẽnguéra Rehegua”.
[NEW DOCUMENT 03/10/21 SP:09:16:a GN:09:18:a]	[NEW DOCUMENT 03/10/21 SP:09:16:a GN:09:18:a]
Acuerdan promover uso oral y escrito del guaraní.	Oje’e ojepurutaha guarani oñeñe’ẽ ha ojehaikuévo.
Con la firma de un convenio de cooperación interinstitucional entre la Secretaría de Derecho del Consumidor y el Usuario (Sedeco) y la Secretaría de Políticas Lingüísticas (SPL), concretada este miércoles, se pretende fortalecer el uso y la promoción del idioma guaraní desde la secretaría encargada de defender los derechos del consumidor.	Omba’ejogua ha Omba’eporúva Ñangarekoha Sãmbyhyha (Sedeco) ha Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) omboheraguapy kuatiápe ko ararundýpe omba’apotaha joajúpe jahechápa guarani tove tojepuru kyre’ỹ oñeñe’ẽ ha ojehaikuévo ko temimoĩmby omba’apóva mayma omba’ejoguáva derécho rehe guive.
[NEW DOCUMENT 03/07/21 SP:07:23:p GN:07:28:p]	[NEW DOCUMENT 03/07/21 SP:07:23:p GN:07:28:p]
Mujer indígena representará a Paraguay en evento internacional.	Kuña ypykuérava oñe’ẽta Paraguái rérape aty guasu peteĩme.
La escritora y lideresa indígena del pueblo indígena Avá Guaraní, Alba Duarte, representará a Paraguay este lunes, a las 21:00, en el evento “Entre los pliegues de la lírica.	Haihára ha myakãhára ypykuéra aty Ava Guaraní megua, Alba Duarte, oñe’ẽta Paraguái rérape ko arakõime, 21:00 aravo guive, aty hérava “Entre los pliegues de la lírica.
Concierto multilingüe de mujeres indígenas” organizado por el Instituto Nacional de Lenguas Indígenas (INALI) de México, en el marco del Día Internacional de la Mujer.	Concierto multilingüe de mujeres indígenas” ombosako’íva Instituto Nacional de Lenguas Indígenas (INALI) México guive, Kuña Ára Yvy’ape Ári ryepýpe.
[NEW DOCUMENT 03/04/21 SP:06:33:a GN:06:40:a]	[NEW DOCUMENT 03/04/21 SP:06:33:a GN:06:40:a]
Ministros articulan acciones para evitar discriminación del guaraní.	Sãmbyhyharakuéra omba’apo joajúta anive hag̃ua ojeapo’i guarani.
La ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero; del Ministerio de Trabajo, Empleo y Seguridad Social, Carla Bacigalupo, y el ministro de la Secretaría Nacional de Cultura, Rubén Capdevila, mantuvieron una reunión para articular acciones con el objetivo de evitar la discriminación lingüística en el ámbito laboral.	Paraguái Ñe’ẽnguéra sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero; Ministerio de Trabajo, Empleo y Seguridad Social (MTESS) motenondehára, Carla Bacigalupo, ha Tetã Arandupy sãmbyhyhára (TAS), Rubén Capdevila, oñombyaty ha omba’apo hikuái jahechápa noñembohapéi tekotevẽva ojejapo ha guaraníme oñe’ẽvape anivéma hag̃ua oje’apo’i hembiapohápe.
[NEW DOCUMENT 03/02/21 SP:08:35:a GN:09:00:a]	[NEW DOCUMENT 03/02/21 SP:08:35:a GN:09:00:a]
Autoridades de SPL y OEI, en reunión de trabajo.	PÑS ha OEI mburuvichakuéra oñombyaty ha omba’apo.
Autoridades de la Secretaría de Políticas Lingüísticas (SPL) y de la Organización de Estados Iberoamericanos (OEI) en Paraguay mantuvieron una reunión de trabajo en horas de la mañana de este martes con el fin de trazar proyectos conjuntos en beneficio de las lenguas del Paraguay.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) ha Organización de Estados Iberoamericanos (OEI) oĩva Paraguáipe mburuvichakuéra oñombyaty ha omba’apo ko araapy pyharevépe ombohapeségui oñondive apopyrã ou porãtava Paraguái ñe’ẽnguérape.
[NEW DOCUMENT 02/25/21 SP:06:07:a GN:06:12:a]	[NEW DOCUMENT 02/25/21 SP:06:07:a GN:06:12:a]
Academia de la Lengua Guaraní eligió autoridades para el período 2021-2024.	Guarani Ñe’ẽ Rerekuapavẽ oiporavo motenondeharakuéra 2021-2024-pe g̃uarã.
Este miércoles 24 de febrero, la Academia de la Lengua Guaraní (ALG) tuvo su asamblea ordinaria de manera virtual y eligió a la nueva comisión ejecutiva que estará al frente de la entidad en el período 2021-2024.	Ko ararundy ohasava’ekuépe, 24 jasykõime, Guarani Ñe’ẽ Rerekuapavẽ (GÑR) oñombyaty tembipurupyahu rupive ha oiporavo opa umi mburuvicha oisãmbyhýtava ko ñe’ẽ rerekua 2021 ary guive 2024 peve.
Carlos Ferreira fue reelecto presidente de la ALG y la vicepresidencia seguirá siendo ejercida por Feliciano Acosta.	Carlos Ferreira ojeporavo jey GÑR yta ramo, ha yta mirĩ katu Feliciano Acosta jey avei.
